upi_transactions_count,upi_avg_monthly_amount,location_consistency,peer_attestations,customer_rating_avg,work_duration_months,aadhaar_verified,iwts_score
28.0,46411.49055143996,0.33315464130950156,9.0,1.355468656720959,69.0,1.0,61.93
61.0,30071.029189155117,0.3433198339179035,13.0,3.772391115386844,62.0,1.0,70.86
111.0,33612.90912008319,0.3178510947721385,4.0,4.394461985162548,106.0,1.0,65.63
63.0,3102.511520991241,0.7197332296590083,2.0,2.397585700329598,27.0,1.0,44.05
22.0,47303.234605584374,0.3500951500433662,1.0,3.837683234396801,75.0,1.0,52.51
133.0,19927.994346114716,0.9533718497914514,7.0,1.6270960325913992,38.0,1.0,81.93
134.0,46233.06982699878,0.9558345780158746,0.0,4.383796005811515,116.0,1.0,77.45
24.0,29159.387475137006,0.6822378467236558,8.0,4.808126794212899,30.0,1.0,71.73
56.0,728.6305427447166,0.7316472519771655,6.0,1.6107747739991076,104.0,1.0,46.91
49.0,2407.828966510068,0.5043260810676748,10.0,3.7674378958893286,76.0,0.0,52.57
132.0,34180.73088066114,0.3447807796857913,11.0,3.023324386226103,26.0,1.0,72.03
146.0,28352.06668468069,0.8162223116342708,6.0,3.1259973273295145,91.0,1.0,81.61
145.0,1813.35564170068,0.3712501921243122,9.0,3.825958874402753,29.0,1.0,59.38
187.0,37301.268080508074,0.3598903487128752,1.0,2.954961997345749,32.0,1.0,69.95
153.0,42681.1941849245,0.5178561764429567,6.0,3.401305568070867,42.0,0.0,78.76
64.0,25072.66538074576,0.3087259618865174,19.0,1.9236040776455088,82.0,1.0,67.09
22.0,23554.993297684123,0.6038249310294211,19.0,2.514026385954521,47.0,1.0,65.11
123.0,770.9188873140604,0.7953766370560537,9.0,4.460961400286008,68.0,0.0,62.08
183.0,39439.16076843316,0.8609442519953572,18.0,1.4396100465935424,66.0,1.0,87.63
195.0,16870.445303932218,0.7230151126592448,10.0,3.3903010437345595,24.0,1.0,86.75
46.0,43998.799179235706,0.8928119421797387,2.0,1.7371482489395609,28.0,1.0,62.6
48.0,18966.499084123625,0.5845515426369772,17.0,4.386158391693488,37.0,1.0,75.67
8.0,28471.356576219925,0.8941404595423337,8.0,3.316175815414199,27.0,0.0,61.24
29.0,13881.918515866713,0.6545313173488655,12.0,2.6121951306810844,110.0,0.0,62.88
111.0,8449.121472953475,0.4561252895988067,12.0,1.9992986946072717,46.0,1.0,70.99
109.0,38857.94121737574,0.9609019526623261,6.0,2.7473787967585377,49.0,1.0,80.62
74.0,25081.228702890938,0.49247961168598153,14.0,4.830449303686969,80.0,0.0,71.91
62.0,27056.152225736412,0.31834103893145516,10.0,3.0368371589744823,94.0,1.0,62.43
166.0,48288.08969734591,0.46987183006851885,7.0,2.8779581267994407,82.0,1.0,83.9
92.0,48197.20565499661,0.5566812928801994,5.0,3.9850952540012363,66.0,1.0,70.69
161.0,42854.285024268975,0.5459447783024849,14.0,2.516188283327627,117.0,1.0,84.03
192.0,9786.659991869163,0.6672672566105001,4.0,2.709695799523176,108.0,1.0,82.18
64.0,29916.498367928205,0.9181888174251465,2.0,2.3477909262864762,25.0,1.0,62.34
41.0,43968.2975204491,0.5046367589767894,17.0,1.6036790213175656,20.0,1.0,62.95
190.0,19035.964854222417,0.6645394255714181,6.0,3.8552368568106026,47.0,1.0,84.58
127.0,5504.755213811456,0.5380972675819355,12.0,4.492123655534495,100.0,0.0,66.48
58.0,40642.66366087613,0.8752411415612402,14.0,4.622370596971063,115.0,0.0,75.18
124.0,24347.295792427496,0.41032105930193485,16.0,4.523211752151118,84.0,1.0,83.56
103.0,28437.437677779337,0.37245718781704096,12.0,2.8071352097519715,83.0,1.0,72.78
181.0,49116.1426677333,0.6520966772663213,14.0,2.136264768812785,28.0,1.0,83.0
51.0,30556.96580945657,0.7703213100358444,16.0,3.5516949984032937,71.0,1.0,77.48
198.0,21536.47959047202,0.8568676407635365,18.0,4.818819647624126,22.0,1.0,92.44
187.0,18814.226208436292,0.7127373970337214,0.0,3.90820259267442,65.0,1.0,76.06
36.0,21172.15498637526,0.8416948329233005,14.0,2.979394246360626,24.0,1.0,69.0
33.0,6360.754617344104,0.5748970409926466,3.0,3.755234298053793,9.0,0.0,39.85
107.0,39840.1526416698,0.3230073691865283,17.0,4.090151649817588,116.0,1.0,73.25
9.0,41966.984480258536,0.38126951553108956,0.0,4.6770770453122825,107.0,1.0,50.12
60.0,14577.658161383739,0.3271058208602973,4.0,4.052863015888617,82.0,1.0,61.97
87.0,15537.932611292234,0.5302605553335449,3.0,2.7327622225436223,75.0,1.0,64.24
193.0,43779.54568857326,0.6468439388880776,12.0,2.0944260738619365,29.0,1.0,88.39
198.0,1686.532598633795,0.5494222385598575,0.0,2.999526658918365,69.0,1.0,61.04
31.0,26262.64346647777,0.6924196325464744,0.0,2.312711778421887,90.0,1.0,56.91
178.0,23451.947876734303,0.6364264039449514,10.0,4.7710583707512555,65.0,1.0,93.17
19.0,34661.27509413376,0.7745599613047582,19.0,3.031863373799849,34.0,1.0,69.2
149.0,8587.889157397996,0.7668735144943843,10.0,2.8882253438560332,47.0,0.0,76.83
169.0,33582.37166936011,0.5226449029760756,8.0,2.3927848726194516,101.0,1.0,80.79
178.0,19148.333389806383,0.5423501187527641,13.0,3.5576279611664012,31.0,1.0,87.28
45.0,31126.38151939728,0.7096034751489122,11.0,3.080205114483791,115.0,1.0,74.07
178.0,2484.702988702408,0.7175027275235892,7.0,1.5161956915930261,90.0,1.0,67.76
24.0,23355.496260633216,0.5202899395459931,11.0,4.476831243321978,106.0,1.0,69.52
104.0,26351.41925212742,0.5312225200427976,0.0,2.4360513285751937,61.0,1.0,62.41
94.0,11109.156941321837,0.785831509230303,4.0,2.730313719832617,27.0,1.0,70.02
63.0,7411.3708818664745,0.7531875760132487,13.0,1.8226682266543164,5.0,1.0,60.79
5.0,9829.477999108918,0.39453556327584227,6.0,3.2135928304715566,64.0,1.0,56.57
154.0,17534.98336413573,0.6087293157727753,1.0,3.808220249714332,48.0,1.0,70.83
67.0,5292.1023905960865,0.9248942550974131,2.0,4.524661282503758,14.0,1.0,52.06
132.0,47392.32988861542,0.32541397327313265,17.0,1.2064306598890506,111.0,0.0,67.43
82.0,20547.206044042956,0.8986147625389496,6.0,4.893327638797514,116.0,1.0,78.03
75.0,40543.99532408408,0.4142247099449005,0.0,3.815270968081427,45.0,1.0,59.26
177.0,48733.64759388791,0.6550740427232011,14.0,2.1371947376460696,80.0,1.0,83.4
19.0,4496.396360135586,0.5970355002461081,10.0,1.8178990200558642,50.0,1.0,52.95
147.0,32757.638662782203,0.30709053613902115,9.0,2.1843516746183917,60.0,1.0,76.34
149.0,43634.74979369009,0.9407778559627424,17.0,4.50290300666577,75.0,0.0,84.94
76.0,31894.60448135305,0.6184476591340139,6.0,2.1655606927838016,50.0,1.0,67.98
53.0,21736.79300719193,0.9679877937324304,11.0,2.851284538228943,96.0,0.0,71.23
2.0,21838.279703077944,0.5007207306854524,14.0,3.8229522169689303,23.0,1.0,60.35
187.0,2276.994857364266,0.9063930413911807,12.0,4.487959454895542,80.0,1.0,80.61
189.0,26962.737188819126,0.9456727017969413,4.0,3.6342846493844165,117.0,1.0,86.86
48.0,49680.37834094895,0.6897826914595464,13.0,4.012436786137691,102.0,1.0,72.67
7.0,47956.02253561074,0.44187445150740223,14.0,1.6933071851838224,6.0,1.0,52.07
25.0,2499.7618276870776,0.779673202474004,2.0,4.509631310764555,14.0,1.0,41.66
14.0,35436.951679659665,0.684284646570622,3.0,2.1028767344724426,75.0,1.0,54.2
166.0,15437.360901498076,0.961170766096838,13.0,1.5135126562260628,111.0,1.0,84.88
178.0,45197.963093603765,0.6074904432673442,2.0,4.904977161362677,101.0,1.0,76.1
31.0,2733.1799126092874,0.4879595533478754,17.0,1.806559701816644,108.0,0.0,44.44
149.0,46825.76804954849,0.39680090104587495,2.0,1.5466078803119059,18.0,1.0,58.03
36.0,41955.04931749496,0.7890434980806755,19.0,3.5040836004071463,62.0,1.0,72.65
74.0,6316.466921503775,0.9818767332864076,13.0,2.275452597984381,87.0,1.0,74.49
120.0,3461.30469720631,0.3198406393999789,8.0,1.5333968207219733,75.0,1.0,54.03
144.0,41818.029384183326,0.8183117483446887,5.0,3.404484468863504,93.0,1.0,79.02
175.0,8210.00471324168,0.9488512537917666,6.0,4.035940908888942,26.0,1.0,86.09
9.0,26977.45857230559,0.35234707395914455,14.0,4.172793496828627,55.0,1.0,65.57
40.0,45829.37046499612,0.37711903157429316,15.0,1.6220504040490895,54.0,1.0,63.17
56.0,28588.681620691506,0.784369968914796,4.0,3.227468271759769,112.0,1.0,65.91
62.0,20163.048422904794,0.7535743631270517,10.0,4.254713482725842,25.0,1.0,75.37
199.0,22528.294715272616,0.348179190721372,19.0,1.644348045696741,39.0,1.0,86.78
155.0,3624.299949841615,0.8840959265058095,5.0,1.8307290070826996,3.0,1.0,55.82
64.0,48453.23990739914,0.6663966934914246,13.0,1.0096455897267105,19.0,1.0,63.78
194.0,15877.382161513597,0.9350381613356287,3.0,3.0985366255811524,117.0,1.0,81.22
100.0,9873.492837806265,0.9145936166948929,16.0,1.7787267874478037,101.0,1.0,79.73
100.0,14659.341441099567,0.8687554383351159,3.0,3.8969703029075964,31.0,1.0,68.63
87.0,48236.47314712821,0.6611292273710949,5.0,4.8488554224704234,84.0,1.0,72.06
29.0,5167.159647656346,0.47619744922460255,9.0,1.835021955996281,71.0,0.0,46.45
186.0,43431.50050480848,0.6541828527377928,7.0,3.5963880470541305,108.0,1.0,87.9
3.0,35538.27277287166,0.370567964461246,3.0,1.8473378458340455,36.0,1.0,48.11
35.0,41585.94936837189,0.7611923039313983,12.0,1.072027435918816,119.0,1.0,68.73
46.0,48806.92824821087,0.3937840534603053,0.0,4.034216776858339,45.0,1.0,51.52
56.0,42186.655448085156,0.6578210737505061,19.0,2.7360187066035713,86.0,1.0,72.6
27.0,47197.42638825372,0.33806738191677244,1.0,4.787147446058612,48.0,1.0,52.11
4.0,6783.295211150528,0.5096587431922521,6.0,3.137143528573622,80.0,1.0,51.13
135.0,39891.533975765014,0.4624563224688515,18.0,1.629931475902736,40.0,1.0,81.49
193.0,27510.946857011866,0.7340220798981694,3.0,2.7990977671891115,101.0,1.0,82.1
25.0,27403.031956453102,0.850750698415756,1.0,1.811567179224066,76.0,1.0,55.75
60.0,44996.61802786542,0.34011206817836825,14.0,4.5121170907462975,35.0,1.0,77.75
101.0,48604.28902301221,0.8951985796087689,1.0,3.763612723550099,115.0,1.0,68.25
185.0,35389.49699063745,0.9025373864682231,17.0,2.3649552186188143,85.0,0.0,88.72
139.0,24405.450278853303,0.5395883520016159,9.0,3.1112812912285617,52.0,0.0,72.13
153.0,23091.990966141344,0.7613028461792255,17.0,3.677920752852114,17.0,1.0,82.13
116.0,19623.9021325475,0.5818291221924146,4.0,4.131430866581701,116.0,1.0,69.79
83.0,18399.1519638468,0.40793361753274204,2.0,1.3205888394821668,90.0,1.0,57.65
40.0,19879.588663379353,0.6700636929941772,19.0,1.0900753679809871,80.0,1.0,67.34
172.0,4942.785144934166,0.3604517721511176,15.0,1.4578107886795593,100.0,0.0,64.09
161.0,4333.086220391691,0.9149305087771915,18.0,2.579985240690252,73.0,1.0,79.86
5.0,39103.557271679434,0.947002831586726,6.0,2.866826440328368,28.0,1.0,61.21
143.0,22580.608199551192,0.8751291959079825,8.0,1.5458465208553935,29.0,1.0,79.8
17.0,46568.88218295872,0.693769684529185,11.0,2.644612551598421,10.0,1.0,62.24
148.0,30804.939925400646,0.6903190137878185,8.0,2.766491145447322,8.0,1.0,70.64
165.0,2241.211118128778,0.9892251636206508,4.0,1.4363598547099468,87.0,1.0,62.32
27.0,8297.405395215234,0.473531182881828,7.0,4.666639840782937,102.0,1.0,62.01
87.0,10688.079754143875,0.3531638561336452,12.0,3.3965837103508303,20.0,1.0,69.78
25.0,48798.933207288195,0.6933586465208244,0.0,2.5541421218251283,69.0,1.0,56.48
113.0,11325.859194505927,0.5301499184670723,6.0,3.0276287338888266,15.0,1.0,65.87
185.0,26029.90597625854,0.525637140965631,5.0,2.256789945875227,50.0,1.0,77.39
17.0,46840.75811618971,0.30495974791896363,1.0,4.417324126578372,95.0,1.0,50.29
80.0,48871.04013076069,0.717367586683553,2.0,3.3000601662740148,97.0,0.0,61.02
194.0,12199.841551485455,0.4848235915929298,9.0,2.979583257574174,113.0,1.0,85.39
60.0,2931.3233656269863,0.43150098373487666,2.0,4.643541612382391,37.0,1.0,46.57
27.0,8103.290710619046,0.3283023519751026,6.0,4.351918792936271,113.0,1.0,57.02
98.0,3634.7596957766254,0.5550531035329278,11.0,4.251207565703398,94.0,1.0,67.45
102.0,10158.649934070652,0.9152782106705202,17.0,1.9024368169273767,41.0,1.0,79.16
132.0,28644.2008778349,0.5356695653181606,1.0,1.612492445873427,40.0,1.0,62.72
63.0,45666.215416634266,0.7753519470837156,8.0,3.7603860788509906,13.0,1.0,68.5
191.0,27092.33474286983,0.8295828743813352,2.0,2.8745690253655836,110.0,1.0,74.02
104.0,31486.4830566045,0.5296705664331397,8.0,3.734850851827374,25.0,1.0,71.15
58.0,10492.428954672285,0.8751485145084288,9.0,4.042508928444466,32.0,1.0,73.55
192.0,40128.88922335558,0.7843157617668643,15.0,2.1812540293790037,50.0,1.0,92.53
185.0,31080.55097102637,0.691469560090666,8.0,2.1386017324912348,17.0,1.0,78.61
100.0,43274.77304503988,0.30069472483544024,18.0,2.9633262650327348,96.0,1.0,71.82
5.0,47467.73379678631,0.32456353614596567,2.0,2.0941972541059894,84.0,1.0,47.58
119.0,17721.088399951317,0.9936060908742443,1.0,3.669181104064798,19.0,1.0,67.7
111.0,4983.663397504248,0.8475987464524914,0.0,3.986921783522867,20.0,0.0,49.28
30.0,11683.483416880732,0.9562956811410628,7.0,2.8881557842129775,3.0,1.0,60.4
127.0,22173.15750095394,0.9316122434426193,3.0,3.895199062394573,113.0,0.0,71.3
168.0,47311.83576531143,0.31431008819992556,1.0,3.041750276283105,52.0,1.0,67.44
22.0,19226.336207484055,0.8542931028537517,4.0,3.851486887868037,79.0,1.0,62.25
144.0,38653.27407643582,0.6158020208078081,19.0,1.8998729911829013,18.0,1.0,73.73
28.0,27253.59626245237,0.8526907428004589,16.0,3.955372183732168,28.0,0.0,67.1
150.0,9549.03413633334,0.3047010489143696,0.0,3.860496093828071,65.0,1.0,65.75
84.0,16376.338888195854,0.5017395108403949,18.0,2.0664228281967105,25.0,0.0,61.25
2.0,32832.998308629525,0.8259266430539114,4.0,3.2238839641607,73.0,1.0,61.61
193.0,33806.243036902226,0.8551145520211128,8.0,4.421246671497606,110.0,1.0,94.32
34.0,22020.607467047786,0.7338002208502368,6.0,1.998090587889756,37.0,1.0,65.2
119.0,11817.957331774674,0.5108793326123846,8.0,3.9439191360587054,73.0,1.0,78.03
37.0,36234.38558587748,0.517253813901504,15.0,4.815866868587548,109.0,1.0,73.29
186.0,8859.215559829381,0.9767347745494228,14.0,4.464967679030259,107.0,1.0,98.92
147.0,46865.14974732377,0.6074485254639431,11.0,2.6060803307211047,1.0,1.0,72.37
161.0,9801.227162305597,0.6129878851706859,12.0,3.428830931952554,14.0,0.0,72.58
86.0,5811.961960209762,0.6866329251684896,14.0,4.9670805370108155,118.0,0.0,64.54
94.0,25133.56126708625,0.5866516358050721,3.0,3.273749645502874,111.0,0.0,65.11
127.0,26217.705106429854,0.6868700952181899,7.0,1.4601104097214663,39.0,1.0,78.14
157.0,25655.54928152312,0.6026347959372904,2.0,1.1817230191150436,62.0,1.0,67.18
169.0,22115.040722272555,0.8787004437215307,14.0,4.161258038976113,69.0,1.0,91.17
4.0,49743.337195065615,0.9363357138587987,8.0,2.6945133016073846,80.0,1.0,66.29
133.0,24570.890327193803,0.9524771818707531,12.0,1.9872515625167777,90.0,1.0,87.34
22.0,24158.355746621633,0.6950073440805706,11.0,2.390688122643788,45.0,1.0,65.38
58.0,21377.420104370784,0.6095039902251467,5.0,4.029491466185809,106.0,1.0,63.02
166.0,3807.8748577224137,0.7936680411542865,2.0,2.8609893425353166,8.0,1.0,60.55
50.0,29851.353241905996,0.8868265139071345,19.0,4.473997970103506,4.0,1.0,70.24
159.0,11784.40472504753,0.694087569446464,5.0,3.9397023551107972,114.0,1.0,81.57
93.0,32061.64452133797,0.7899867152755828,2.0,4.8960566017817,22.0,1.0,66.97
47.0,3016.2563664496192,0.8248105455048735,6.0,4.554015067159373,119.0,1.0,58.32
67.0,49078.66151202358,0.7734756437021006,18.0,2.0181888471440366,35.0,1.0,70.71
106.0,23715.751411127272,0.8222934890105167,5.0,3.636236931210213,44.0,1.0,73.68
153.0,44889.39089373957,0.44605173278919885,19.0,1.0821721381125755,4.0,1.0,69.3
121.0,24040.278075030274,0.6488621829152582,9.0,4.964426897718393,113.0,1.0,78.75
186.0,3486.3755194239757,0.7117879882235609,17.0,2.0440244352103862,43.0,1.0,74.38
173.0,41199.57053164344,0.30173455159991613,13.0,3.659180374494336,20.0,1.0,78.3
150.0,32585.094618523148,0.8991737561695774,0.0,4.396614484798262,58.0,1.0,75.43
121.0,39196.973854910284,0.7270171559114385,10.0,1.6418586509118858,19.0,1.0,73.49
58.0,21694.408243689228,0.3903954321887423,8.0,4.391517371241917,94.0,0.0,61.9
83.0,32077.868840208925,0.8714499508030789,4.0,1.0489826631632897,9.0,0.0,50.4
24.0,42883.33568793207,0.8019398765083812,10.0,2.7679085523416296,60.0,0.0,65.85
75.0,31737.73942215843,0.830809680424546,2.0,2.888150490124554,47.0,0.0,60.01
185.0,17709.844924377212,0.5744297233032993,13.0,2.4963628530349435,5.0,1.0,75.37
85.0,33295.21492112689,0.8979417546864945,16.0,3.345538985201999,7.0,1.0,72.85
23.0,33756.78233639633,0.5898193074926535,1.0,4.659369394810528,62.0,1.0,56.95
130.0,48049.054644077936,0.6993564070619139,9.0,2.3079564572011564,47.0,1.0,78.93
192.0,18860.159916312627,0.3004496125899116,13.0,3.3170395486656967,16.0,1.0,75.27
173.0,21541.54749194949,0.7514111802745036,1.0,4.509850102973291,17.0,1.0,74.5
55.0,40700.08657875943,0.8027230544895556,7.0,4.091981580405513,96.0,1.0,70.13
91.0,25535.234579765693,0.6969765558421546,5.0,1.162933059221984,87.0,1.0,66.78
106.0,36960.36810922879,0.6475911719305312,0.0,4.771163056510649,73.0,1.0,65.89
50.0,23255.618490452805,0.8669555315981958,16.0,1.186587617034451,100.0,0.0,65.85
54.0,11167.009519728674,0.7769609020156693,8.0,3.3550338974973184,9.0,1.0,66.92
48.0,37387.590217660036,0.49465182780401606,15.0,3.301414481260659,82.0,0.0,66.09
198.0,6992.180874643142,0.97135133665599,11.0,4.145560922809264,90.0,1.0,93.86
149.0,10329.89134479975,0.7950870359367386,17.0,1.5937722073959106,24.0,1.0,81.07
168.0,31527.836647818327,0.9915572502386971,19.0,1.717481568250815,64.0,1.0,90.1
163.0,37489.85510950746,0.9798829213882079,12.0,4.008427730953442,92.0,1.0,89.53
191.0,44787.05039995684,0.9432368059670628,7.0,1.5980190096465003,72.0,0.0,81.08
21.0,13993.031622086639,0.8287600788577152,8.0,2.8777805082625583,30.0,1.0,65.7
176.0,5980.85080072744,0.7266005579478771,16.0,3.9265923608437276,80.0,1.0,85.16
14.0,47824.309646370144,0.42051946457804695,8.0,3.6049677151307247,91.0,1.0,61.26
95.0,8143.942857096051,0.6803459921966304,10.0,1.8424167444523807,2.0,1.0,63.14
119.0,10284.515621604656,0.8357635656760292,3.0,2.2158410347443422,68.0,0.0,66.79
72.0,14920.807951144054,0.6646000110938974,19.0,4.875899612964163,61.0,1.0,81.04
30.0,26704.87202430123,0.9077673898839604,13.0,2.7946824806195356,44.0,1.0,72.69
39.0,44199.865518686864,0.37675912943418877,6.0,1.1778299057455222,6.0,0.0,45.2
165.0,38147.02812512841,0.5666582436340438,11.0,1.8783395978653306,10.0,1.0,72.25
64.0,35553.79891521044,0.6541750930155601,8.0,2.3697403586473507,90.0,0.0,61.32
62.0,9171.438108872182,0.6026277071083757,3.0,4.9979576171783435,99.0,1.0,60.06
184.0,18205.290260535723,0.37601058347508715,17.0,2.2107661899076745,50.0,1.0,84.63
29.0,24181.043841290557,0.40746980583124137,17.0,1.10558339513018,112.0,0.0,58.3
183.0,7797.584697536499,0.8863321049988409,16.0,3.051686310221344,111.0,1.0,89.66
184.0,14034.770255270289,0.6390689814410156,7.0,1.3344215398959083,80.0,1.0,79.4
120.0,15762.49359566579,0.3341056987269093,5.0,2.0962703947828873,70.0,1.0,65.58
33.0,6800.1718172874425,0.31154388128435495,0.0,4.969532704375757,115.0,1.0,47.1
32.0,27736.864749458753,0.6314327813960285,14.0,3.8185540757206176,73.0,1.0,74.0
57.0,35398.89572794755,0.41506510814711056,6.0,1.2026665171314814,112.0,1.0,63.14
115.0,3961.61575810463,0.7935881621994553,17.0,2.794746874367184,117.0,1.0,71.38
31.0,24315.593537275912,0.8567264237694259,17.0,1.6865500505153972,24.0,1.0,67.43
91.0,39219.45416575585,0.4598076959199739,2.0,1.491778625608485,79.0,1.0,61.93
23.0,37525.51138314612,0.7145238614172464,18.0,3.348261653395208,88.0,1.0,69.78
108.0,40846.11826282833,0.4081112504397702,2.0,3.0226235585608627,98.0,1.0,62.89
5.0,22687.911341945048,0.5125078561160709,9.0,3.971466337262033,42.0,0.0,59.5
142.0,41117.57559067311,0.9221568459270033,9.0,4.569224912927439,103.0,1.0,87.26
12.0,12417.27702510634,0.6808686640376176,19.0,1.9867274297266477,59.0,1.0,65.34
39.0,18360.12279016701,0.9201220866009401,13.0,4.691967946621588,47.0,1.0,75.83
35.0,9229.601032681165,0.45767346292565486,17.0,3.071967090216382,19.0,1.0,63.17
166.0,23640.484701714304,0.5310170402740662,11.0,2.0353396727404687,39.0,1.0,83.87
11.0,19906.97110956444,0.6296664969197718,16.0,4.383143352410437,116.0,1.0,72.45
86.0,12425.892262508454,0.63605605263618,17.0,1.14211967211609,86.0,1.0,69.32
118.0,37713.14510692369,0.9983535770285903,17.0,3.2380375098918424,87.0,1.0,90.0
103.0,16035.415219526505,0.38011172327979104,8.0,3.8864861401198665,107.0,1.0,70.2
136.0,14003.814342218868,0.8963755249211134,7.0,2.119910748624573,32.0,0.0,71.68
160.0,6979.071377099505,0.9045774275953091,19.0,4.453967670252871,79.0,1.0,85.19
79.0,22221.674239196458,0.6872390420764511,15.0,1.9611382534319395,45.0,0.0,71.72
165.0,15496.74912744645,0.5408260177814076,18.0,4.359497130926957,101.0,1.0,87.91
64.0,18779.005646377947,0.6634582730018073,11.0,1.314179855329829,51.0,0.0,65.09
196.0,12181.864499717356,0.5047273933645946,18.0,1.6397103674737252,102.0,0.0,78.77
101.0,38276.19674608507,0.8593752139079576,14.0,2.5239383356076326,89.0,0.0,72.81
147.0,46535.16569405851,0.648795411097231,14.0,4.416222051192717,92.0,1.0,89.2
175.0,25147.626713049936,0.9480895252142154,3.0,1.5783414605071298,111.0,1.0,80.35
158.0,32328.421955371214,0.7358839410492306,11.0,4.501752959176966,95.0,1.0,92.5
170.0,43425.02769203195,0.6600235331802784,14.0,1.918926106451175,39.0,1.0,85.78
107.0,49942.0670480161,0.7977485477843566,15.0,2.810033594378115,63.0,1.0,75.68
9.0,30869.06599412669,0.652753075101164,19.0,2.410937617041351,57.0,0.0,58.25
99.0,44544.0835937235,0.9331544452936129,6.0,1.4725049064580942,8.0,0.0,61.47
37.0,45476.10820450428,0.4291121726207889,6.0,4.777238958076561,71.0,1.0,63.88
177.0,39676.8486464773,0.9813440786221339,19.0,2.752713163008854,53.0,1.0,91.23
48.0,23316.103858118957,0.8685333862958344,19.0,3.761325045424778,47.0,1.0,74.34
46.0,4517.1230209830155,0.9025133533054086,3.0,3.3010707066561245,14.0,1.0,50.21
50.0,1282.3749942866252,0.6380354826597499,7.0,3.0068636674088296,60.0,1.0,50.81
128.0,24121.431347504767,0.886041084536318,18.0,3.466310494227396,69.0,0.0,82.23
114.0,24968.569409963577,0.5147418585040435,3.0,4.593369224809716,13.0,1.0,63.0
189.0,20664.43819921713,0.8333637249949226,15.0,3.797249502776438,76.0,0.0,89.07
83.0,28624.283888922546,0.39831511087231586,2.0,3.1299203178208845,20.0,1.0,53.49
57.0,27832.05381356914,0.5149363411737561,3.0,3.5807438426639053,18.0,1.0,56.25
10.0,41912.3455311183,0.612012864351813,15.0,3.425577122036086,48.0,1.0,62.23
2.0,5878.52661148199,0.5256238027003952,12.0,2.7324848299452524,47.0,0.0,47.22
75.0,11646.294472224501,0.5709119809369285,11.0,3.4990560405218014,109.0,1.0,74.29
185.0,39753.74645850171,0.8740733213485885,17.0,2.7742792006566543,9.0,0.0,84.03
105.0,42467.9249275709,0.47967312449951727,6.0,4.030457511487649,42.0,1.0,68.78
178.0,49743.798574232955,0.8216968205082005,10.0,4.875649934089142,88.0,0.0,86.84
21.0,43709.144811160666,0.3515984483781563,12.0,4.839461429988917,30.0,0.0,61.34
19.0,44550.00085008039,0.8360173752605424,14.0,4.282943145699922,117.0,1.0,77.02
166.0,16060.22316018029,0.8544162699808411,6.0,3.4070355882379406,89.0,0.0,79.78
22.0,20382.25088346413,0.5811891428517374,12.0,3.997327952282962,113.0,1.0,70.87
11.0,13770.212688617275,0.8057344762172294,8.0,1.7121931810302176,113.0,1.0,63.21
81.0,30511.820210539423,0.9405968826215694,10.0,2.9160738292556903,13.0,1.0,72.66
185.0,46970.865033248396,0.8604990814881688,17.0,2.0292190599654574,55.0,1.0,90.26
138.0,17559.723882325077,0.5733125572778719,7.0,1.0139799244373884,89.0,1.0,72.06
20.0,28071.588203131785,0.638949459996045,13.0,4.8669502986883035,2.0,1.0,63.82
167.0,15166.83170744751,0.8455502813500637,18.0,4.455394247407366,54.0,1.0,89.26
168.0,8905.09870174902,0.5048162128943865,15.0,3.0547944738797073,82.0,0.0,79.27
160.0,10161.683726023455,0.8627179182162115,19.0,2.0166091524760272,95.0,1.0,87.05
180.0,3368.294554637432,0.5296497997926588,11.0,3.7719008407969468,50.0,0.0,69.3
48.0,47490.02938895824,0.8641934076698767,5.0,2.73920433819971,103.0,1.0,63.66
195.0,20442.540621127664,0.3607603103455063,19.0,4.213398133690798,81.0,1.0,86.25
64.0,41788.98415410436,0.3310781078374131,12.0,4.9980724407237975,6.0,1.0,67.03
160.0,34225.80889813971,0.9983728131588756,4.0,2.3963304299594803,34.0,1.0,79.8
116.0,10000.097489848727,0.9086199862642823,6.0,1.977612173912191,112.0,0.0,71.64
156.0,9185.381205664848,0.9179932524263428,5.0,2.069529955179033,1.0,1.0,66.8
125.0,40693.41597477197,0.9658959633246322,16.0,1.3733849827226878,13.0,1.0,76.41
128.0,13603.229675667098,0.6068214165901414,1.0,2.5761847860006215,41.0,1.0,64.01
123.0,45707.6165932478,0.5007848882761066,14.0,1.0697002108676372,119.0,1.0,75.23
156.0,7432.742532129786,0.3910174965125321,11.0,1.4575822296051024,84.0,0.0,68.89
148.0,34046.57641549624,0.6508463934769251,1.0,2.0867829890906813,18.0,1.0,64.58
27.0,40816.45686353123,0.4540338243336255,12.0,1.639451103637923,47.0,1.0,61.66
165.0,12145.191226574427,0.9548855997175238,15.0,3.928636398002901,112.0,0.0,87.12
107.0,14172.264491100019,0.30280221370994537,14.0,1.4224191634716012,27.0,1.0,69.34
65.0,48243.684863890485,0.4002377164201851,10.0,4.463976420098099,69.0,1.0,72.63
103.0,13597.581464634835,0.47253309715839875,6.0,1.8844580148438115,56.0,1.0,67.16
193.0,21782.873970052366,0.43926969811523653,3.0,1.4343624678862708,91.0,1.0,76.89
171.0,21909.52186549712,0.4580449056057972,0.0,1.040426577725034,90.0,1.0,63.42
166.0,13025.220121519336,0.7592333235428248,7.0,3.8608200172885856,100.0,1.0,87.52
